timestamp_utc,x_km,y_km,rssi_dbm,sir_dB,sir_passes_18dB,cluster_K,sectors
2026-04-23T22:57:25.249Z,9.02,26.05,-114.15,20.28,1,7,3
2026-04-23T22:57:25.249Z,10.02,26.05,-112.74,20.28,1,7,3
2026-04-23T22:57:25.249Z,11.02,26.05,-111.19,20.28,1,7,3
2026-04-23T22:57:25.249Z,12.02,26.05,-109.47,20.28,1,7,3
2026-04-23T22:57:25.249Z,13.03,26.05,-107.54,20.28,1,7,3
2026-04-23T22:57:25.249Z,14.03,26.05,-105.37,20.28,1,7,3
2026-04-23T22:57:25.249Z,15.03,26.05,-102.88,20.28,1,7,3
2026-04-23T22:57:25.249Z,16.03,26.05,-99.99,20.28,1,7,3
2026-04-23T22:57:25.249Z,17.03,26.05,-96.63,20.28,1,7,3
2026-04-23T22:57:25.249Z,18.04,26.05,-92.82,20.28,1,7,3
2026-04-23T22:57:25.249Z,19.04,26.05,-89.13,20.28,1,7,3
2026-04-23T22:57:25.249Z,20.04,26.05,-87.46,20.28,1,7,3
2026-04-23T22:57:25.249Z,21.04,26.05,-89.38,20.28,1,7,3
2026-04-23T22:57:25.249Z,22.04,26.05,-93.14,20.28,1,7,3
2026-04-23T22:57:25.249Z,23.05,26.05,-89.45,20.28,1,7,3
2026-04-23T22:57:25.249Z,24.05,26.05,-82.61,20.28,1,7,3
2026-04-23T22:57:25.249Z,25.05,26.05,-78.05,20.28,1,7,3
2026-04-23T22:57:25.249Z,26.05,26.05,-83.34,20.28,1,7,3
2026-04-23T22:57:25.249Z,27.05,26.05,-90.05,20.28,1,7,3
2026-04-23T22:57:25.249Z,28.06,26.05,-95.21,20.28,1,7,3
2026-04-23T22:57:25.249Z,29.06,26.05,-99.18,20.28,1,7,3
2026-04-23T22:57:25.250Z,30.06,26.05,-102.39,20.28,1,7,3
2026-04-23T22:57:25.250Z,31.06,26.05,-105.05,20.28,1,7,3
2026-04-23T22:57:25.250Z,32.06,26.05,-107.33,20.28,1,7,3
2026-04-23T22:57:25.250Z,33.07,26.05,-109.32,20.28,1,7,3
2026-04-23T22:57:25.250Z,34.07,26.05,-111.09,20.28,1,7,3
2026-04-23T22:57:25.250Z,35.07,26.05,-112.67,20.28,1,7,3
2026-04-23T22:57:25.250Z,36.07,26.05,-114.11,20.28,1,7,3
2026-04-23T22:57:25.250Z,37.07,26.05,-115.42,20.28,1,7,3
2026-04-23T22:57:25.250Z,38.08,26.05,-116.64,20.28,1,7,3
2026-04-23T22:57:25.250Z,39.08,26.05,-117.76,20.28,1,7,3
2026-04-23T22:57:25.250Z,40.08,26.05,-117.72,20.28,1,7,3
2026-04-23T22:57:25.250Z,41.08,26.05,-117.61,20.28,1,7,3
2026-04-23T22:57:25.250Z,42.08,26.05,-117.57,20.28,1,7,3
2026-04-23T22:57:25.250Z,43.09,26.05,-117.62,20.28,1,7,3
2026-04-23T22:57:25.250Z,44.09,26.05,-117.74,20.28,1,7,3
2026-04-23T22:57:25.250Z,45.09,26.05,-117.94,20.28,1,7,3
2026-04-23T22:57:25.250Z,46.09,26.05,-118.21,20.28,1,7,3
2026-04-23T22:57:25.250Z,47.09,26.05,-118.53,20.28,1,7,3
2026-04-23T22:57:25.250Z,48.1,26.05,-118.91,20.28,1,7,3
2026-04-23T22:57:25.250Z,49.1,26.05,-119.34,20.28,1,7,3
2026-04-23T22:57:25.250Z,0.0,27.05,-118.91,20.28,1,7,3
2026-04-23T22:57:25.250Z,1.0,27.05,-118.39,20.28,1,7,3
2026-04-23T22:57:25.250Z,2.0,27.05,-117.92,20.28,1,7,3
2026-04-23T22:57:25.250Z,3.01,27.05,-117.49,20.28,1,7,3
2026-04-23T22:57:25.250Z,4.01,27.05,-117.13,20.28,1,7,3
2026-04-23T22:57:25.250Z,5.01,27.05,-116.83,20.28,1,7,3
2026-04-23T22:57:25.250Z,6.01,27.05,-116.61,20.28,1,7,3
2026-04-23T22:57:25.250Z,7.01,27.05,-116.48,20.28,1,7,3
2026-04-23T22:57:25.250Z,8.02,27.05,-115.3,20.28,1,7,3
2026-04-23T22:57:25.250Z,9.02,27.05,-113.97,20.28,1,7,3
2026-04-23T22:57:25.250Z,10.02,27.05,-112.52,20.28,1,7,3
2026-04-23T22:57:25.250Z,11.02,27.05,-110.92,20.28,1,7,3
2026-04-23T22:57:25.250Z,12.02,27.05,-109.13,20.28,1,7,3
2026-04-23T22:57:25.250Z,13.03,27.05,-107.11,20.28,1,7,3
2026-04-23T22:57:25.250Z,14.03,27.05,-104.79,20.28,1,7,3
2026-04-23T22:57:25.250Z,15.03,27.05,-102.06,20.28,1,7,3
2026-04-23T22:57:25.250Z,16.03,27.05,-98.77,20.28,1,7,3
2026-04-23T22:57:25.250Z,17.03,27.05,-94.63,20.28,1,7,3
2026-04-23T22:57:25.250Z,18.04,27.05,-89.18,20.28,1,7,3
2026-04-23T22:57:25.250Z,19.04,27.05,-81.84,20.28,1,7,3
2026-04-23T22:57:25.250Z,20.04,27.05,-76.42,20.28,1,7,3
2026-04-23T22:57:25.250Z,21.04,27.05,-82.49,20.28,1,7,3
2026-04-23T22:57:25.250Z,22.04,27.05,-89.68,20.28,1,7,3
2026-04-23T22:57:25.250Z,23.05,27.05,-93.2,20.28,1,7,3
2026-04-23T22:57:25.250Z,24.05,27.05,-89.76,20.28,1,7,3
2026-04-23T22:57:25.250Z,25.05,27.05,-88.28,20.28,1,7,3
2026-04-23T22:57:25.250Z,26.05,27.05,-90.05,20.28,1,7,3
2026-04-23T22:57:25.250Z,27.05,27.05,-93.57,20.28,1,7,3
2026-04-23T22:57:25.250Z,28.06,27.05,-97.2,20.28,1,7,3
2026-04-23T22:57:25.250Z,29.06,27.05,-100.43,20.28,1,7,3
2026-04-23T22:57:25.250Z,30.06,27.05,-103.23,20.28,1,7,3
2026-04-23T22:57:25.250Z,31.06,27.05,-105.66,20.28,1,7,3
2026-04-23T22:57:25.250Z,32.06,27.05,-107.79,20.28,1,7,3
2026-04-23T22:57:25.250Z,33.07,27.05,-109.68,20.28,1,7,3
2026-04-23T22:57:25.250Z,34.07,27.05,-111.37,20.28,1,7,3
2026-04-23T22:57:25.250Z,35.07,27.05,-112.9,20.28,1,7,3
2026-04-23T22:57:25.250Z,36.07,27.05,-114.3,20.28,1,7,3
2026-04-23T22:57:25.250Z,37.07,27.05,-115.58,20.28,1,7,3
2026-04-23T22:57:25.250Z,38.08,27.05,-116.77,20.28,1,7,3
2026-04-23T22:57:25.250Z,39.08,27.05,-116.81,20.28,1,7,3
2026-04-23T22:57:25.250Z,40.08,27.05,-116.6,20.28,1,7,3
2026-04-23T22:57:25.250Z,41.08,27.05,-116.47,20.28,1,7,3
2026-04-23T22:57:25.250Z,42.08,27.05,-116.43,20.28,1,7,3
2026-04-23T22:57:25.250Z,43.09,27.05,-116.49,20.28,1,7,3
2026-04-23T22:57:25.250Z,44.09,27.05,-116.63,20.28,1,7,3
2026-04-23T22:57:25.250Z,45.09,27.05,-116.86,20.28,1,7,3
2026-04-23T22:57:25.250Z,46.09,27.05,-117.16,20.28,1,7,3
2026-04-23T22:57:25.250Z,47.09,27.05,-117.53,20.28,1,7,3
2026-04-23T22:57:25.250Z,48.1,27.05,-117.97,20.28,1,7,3
2026-04-23T22:57:25.250Z,49.1,27.05,-118.44,20.28,1,7,3
2026-04-23T22:57:25.250Z,0.0,28.06,-118.04,20.28,1,7,3
2026-04-23T22:57:25.250Z,1.0,28.06,-117.46,20.28,1,7,3
2026-04-23T22:57:25.250Z,2.0,28.06,-116.92,20.28,1,7,3
2026-04-23T22:57:25.250Z,3.01,28.06,-116.43,20.28,1,7,3
2026-04-23T22:57:25.250Z,4.01,28.06,-116.01,20.28,1,7,3
2026-04-23T22:57:25.250Z,5.01,28.06,-115.67,20.28,1,7,3
2026-04-23T22:57:25.250Z,6.01,28.06,-115.41,20.28,1,7,3
2026-04-23T22:57:25.250Z,7.01,28.06,-115.25,20.28,1,7,3
2026-04-23T22:57:25.250Z,8.02,28.06,-115.2,20.28,1,7,3
2026-04-23T22:57:25.250Z,9.02,28.06,-113.92,20.28,1,7,3
2026-04-23T22:57:25.250Z,10.02,28.06,-112.45,20.28,1,7,3
2026-04-23T22:57:25.250Z,11.02,28.06,-110.83,20.28,1,7,3
2026-04-23T22:57:25.250Z,12.02,28.06,-109.02,20.28,1,7,3
2026-04-23T22:57:25.250Z,13.03,28.06,-106.97,20.28,1,7,3
2026-04-23T22:57:25.250Z,14.03,28.06,-104.6,20.28,1,7,3
2026-04-23T22:57:25.250Z,15.03,28.06,-101.79,20.28,1,7,3
2026-04-23T22:57:25.250Z,16.03,28.06,-98.34,20.28,1,7,3
2026-04-23T22:57:25.250Z,17.03,28.06,-93.89,20.28,1,7,3
2026-04-23T22:57:25.250Z,18.04,28.06,-87.59,20.28,1,7,3
2026-04-23T22:57:25.251Z,19.04,28.06,-76.69,20.28,1,7,3
2026-04-23T22:57:25.251Z,20.04,28.06,-36.35,20.28,1,7,3
2026-04-23T22:57:25.251Z,21.04,28.06,-77.91,20.28,1,7,3
2026-04-23T22:57:25.251Z,22.04,28.06,-88.2,20.28,1,7,3
2026-04-23T22:57:25.251Z,23.05,28.06,-94.3,20.28,1,7,3
2026-04-23T22:57:25.251Z,24.05,28.06,-95.06,20.28,1,7,3
2026-04-23T22:57:25.251Z,25.05,28.06,-94.35,20.28,1,7,3
2026-04-23T22:57:25.251Z,26.05,28.06,-95.21,20.28,1,7,3
2026-04-23T22:57:25.251Z,27.05,28.06,-97.2,20.28,1,7,3
2026-04-23T22:57:25.251Z,28.06,28.06,-99.65,20.28,1,7,3
2026-04-23T22:57:25.251Z,29.06,28.06,-102.12,20.28,1,7,3
2026-04-23T22:57:25.251Z,30.06,28.06,-104.44,20.28,1,7,3
2026-04-23T22:57:25.251Z,31.06,28.06,-106.56,20.28,1,7,3
2026-04-23T22:57:25.251Z,32.06,28.06,-108.48,20.28,1,7,3
2026-04-23T22:57:25.251Z,33.07,28.06,-110.22,20.28,1,7,3
2026-04-23T22:57:25.251Z,34.07,28.06,-111.81,20.28,1,7,3
2026-04-23T22:57:25.251Z,35.07,28.06,-113.26,20.28,1,7,3
2026-04-23T22:57:25.251Z,36.07,28.06,-114.6,20.28,1,7,3
2026-04-23T22:57:25.251Z,37.07,28.06,-115.84,20.28,1,7,3
2026-04-23T22:57:25.251Z,38.08,28.06,-115.98,20.28,1,7,3
2026-04-23T22:57:25.251Z,39.08,28.06,-115.65,20.28,1,7,3
2026-04-23T22:57:25.251Z,40.08,28.06,-115.4,20.28,1,7,3
2026-04-23T22:57:25.251Z,41.08,28.06,-115.25,20.28,1,7,3
2026-04-23T22:57:25.251Z,42.08,28.06,-115.2,20.28,1,7,3
2026-04-23T22:57:25.251Z,43.09,28.06,-115.26,20.28,1,7,3
2026-04-23T22:57:25.251Z,44.09,28.06,-115.43,20.28,1,7,3
2026-04-23T22:57:25.251Z,45.09,28.06,-115.7,20.28,1,7,3
2026-04-23T22:57:25.251Z,46.09,28.06,-116.05,20.28,1,7,3
2026-04-23T22:57:25.251Z,47.09,28.06,-116.48,20.28,1,7,3
2026-04-23T22:57:25.251Z,48.1,28.06,-116.97,20.28,1,7,3
2026-04-23T22:57:25.251Z,49.1,28.06,-117.51,20.28,1,7,3
2026-04-23T22:57:25.251Z,0.0,29.06,-117.14,20.28,1,7,3
2026-04-23T22:57:25.251Z,1.0,29.06,-116.48,20.28,1,7,3
2026-04-23T22:57:25.251Z,2.0,29.06,-115.87,20.28,1,7,3
2026-04-23T22:57:25.251Z,3.01,29.06,-115.31,20.28,1,7,3
2026-04-23T22:57:25.251Z,4.01,29.06,-114.82,20.28,1,7,3
2026-04-23T22:57:25.251Z,5.01,29.06,-114.41,20.28,1,7,3
2026-04-23T22:57:25.251Z,6.01,29.06,-114.11,20.28,1,7,3
2026-04-23T22:57:25.251Z,7.01,29.06,-113.92,20.28,1,7,3
2026-04-23T22:57:25.251Z,8.02,29.06,-113.86,20.28,1,7,3
2026-04-23T22:57:25.251Z,9.02,29.06,-113.93,20.28,1,7,3
2026-04-23T22:57:25.251Z,10.02,29.06,-112.54,20.28,1,7,3
2026-04-23T22:57:25.251Z,11.02,29.06,-110.94,20.28,1,7,3
2026-04-23T22:57:25.251Z,12.02,29.06,-109.16,20.28,1,7,3
2026-04-23T22:57:25.251Z,13.03,29.06,-107.14,20.28,1,7,3
2026-04-23T22:57:25.251Z,14.03,29.06,-104.83,20.28,1,7,3
2026-04-23T22:57:25.251Z,15.03,29.06,-102.13,20.28,1,7,3
2026-04-23T22:57:25.251Z,16.03,29.06,-98.87,20.28,1,7,3
2026-04-23T22:57:25.251Z,17.03,29.06,-94.81,20.28,1,7,3
2026-04-23T22:57:25.251Z,18.04,29.06,-89.53,20.28,1,7,3
2026-04-23T22:57:25.251Z,19.04,29.06,-82.73,20.28,1,7,3
2026-04-23T22:57:25.251Z,20.04,29.06,-78.13,20.28,1,7,3
2026-04-23T22:57:25.251Z,21.04,29.06,-83.31,20.28,1,7,3
2026-04-23T22:57:25.251Z,22.04,29.06,-90.01,20.28,1,7,3
2026-04-23T22:57:25.251Z,23.05,29.06,-95.17,20.28,1,7,3
2026-04-23T22:57:25.251Z,24.05,29.06,-99.1,20.28,1,7,3
2026-04-23T22:57:25.251Z,25.05,29.06,-98.69,20.28,1,7,3
2026-04-23T22:57:25.251Z,26.05,29.06,-99.18,20.28,1,7,3
2026-04-23T22:57:25.251Z,27.05,29.06,-100.43,20.28,1,7,3
2026-04-23T22:57:25.251Z,28.06,29.06,-102.12,20.28,1,7,3
2026-04-23T22:57:25.251Z,29.06,29.06,-103.99,20.28,1,7,3
2026-04-23T22:57:25.251Z,30.06,29.06,-105.86,20.28,1,7,3
2026-04-23T22:57:25.251Z,31.06,29.06,-107.66,20.28,1,7,3
2026-04-23T22:57:25.251Z,32.06,29.06,-109.35,20.28,1,7,3
2026-04-23T22:57:25.251Z,33.07,29.06,-110.92,20.28,1,7,3
2026-04-23T22:57:25.251Z,34.07,29.06,-112.38,20.28,1,7,3
2026-04-23T22:57:25.251Z,35.07,29.06,-113.74,20.28,1,7,3
2026-04-23T22:57:25.251Z,36.07,29.06,-115.01,20.28,1,7,3
2026-04-23T22:57:25.251Z,37.07,29.06,-115.27,20.28,1,7,3
2026-04-23T22:57:25.251Z,38.08,29.06,-114.79,20.28,1,7,3
2026-04-23T22:57:25.251Z,39.08,29.06,-114.39,20.28,1,7,3
2026-04-23T22:57:25.251Z,40.08,29.06,-114.09,20.28,1,7,3
2026-04-23T22:57:25.251Z,41.08,29.06,-113.91,20.28,1,7,3
2026-04-23T22:57:25.251Z,42.08,29.06,-113.86,20.28,1,7,3
2026-04-23T22:57:25.251Z,43.09,29.06,-113.94,20.28,1,7,3
2026-04-23T22:57:25.251Z,44.09,29.06,-114.13,20.28,1,7,3
2026-04-23T22:57:25.251Z,45.09,29.06,-114.45,20.28,1,7,3
2026-04-23T22:57:25.251Z,46.09,29.06,-114.86,20.28,1,7,3
2026-04-23T22:57:25.251Z,47.09,29.06,-115.36,20.28,1,7,3
2026-04-23T22:57:25.251Z,48.1,29.06,-115.93,20.28,1,7,3
2026-04-23T22:57:25.251Z,49.1,29.06,-116.55,20.28,1,7,3
2026-04-23T22:57:25.251Z,0.0,30.06,-116.21,20.28,1,7,3
2026-04-23T22:57:25.251Z,1.0,30.06,-115.47,20.28,1,7,3
2026-04-23T22:57:25.251Z,2.0,30.06,-114.76,20.28,1,7,3
2026-04-23T22:57:25.251Z,3.01,30.06,-114.11,20.28,1,7,3
2026-04-23T22:57:25.251Z,4.01,30.06,-113.53,20.28,1,7,3
2026-04-23T22:57:25.251Z,5.01,30.06,-113.05,20.28,1,7,3
2026-04-23T22:57:25.251Z,6.01,30.06,-112.69,20.28,1,7,3
2026-04-23T22:57:25.251Z,7.01,30.06,-112.47,20.28,1,7,3
2026-04-23T22:57:25.251Z,8.02,30.06,-112.39,20.28,1,7,3
2026-04-23T22:57:25.251Z,9.02,30.06,-112.47,20.28,1,7,3
2026-04-23T22:57:25.251Z,10.02,30.06,-112.7,20.28,1,7,3
2026-04-23T22:57:25.251Z,11.02,30.06,-111.23,20.28,1,7,3
2026-04-23T22:57:25.251Z,12.02,30.06,-109.52,20.28,1,7,3
2026-04-23T22:57:25.251Z,13.03,30.06,-107.61,20.28,1,7,3
2026-04-23T22:57:25.252Z,14.03,30.06,-105.46,20.28,1,7,3
2026-04-23T22:57:25.252Z,15.03,30.06,-103.0,20.28,1,7,3
2026-04-23T22:57:25.252Z,16.03,30.06,-100.17,20.28,1,7,3
2026-04-23T22:57:25.252Z,17.03,30.06,-96.9,20.28,1,7,3
2026-04-23T22:57:25.252Z,18.04,30.06,-93.26,20.28,1,7,3
2026-04-23T22:57:25.252Z,19.04,30.06,-89.82,20.28,1,7,3
2026-04-23T22:57:25.252Z,20.04,30.06,-88.32,20.28,1,7,3
